lat,lng,gps_time_ms,altitude,speed,horizontal_accuracy,vertical_accuracy,driver_status,battery_level,type
46.194765,6.1466531,1449374638567,448.0,0.0,5.0,5.0,arrived,0.97,impression
46.1947579,6.1466184,1449374721598,434.0,0.0,4.0,4.0,on_trip,0.97,tap
46.1947579,6.1466184,1449374721598,434.0,0.0,4.0,4.0,on_trip,0.97,impression
46.1947576,6.1466186,1449374726581,434.0,0.0,6.0,6.0,on_trip,0.97,tap
46.1947576,6.1466186,1449374726581,434.0,0.0,6.0,6.0,on_trip,0.97,impression
46.1947576,6.1466188,1449374728577,434.0,0.0,6.0,6.0,on_trip,0.92,lifecycle
46.1947576,6.1466188,1449374728577,434.0,0.0,6.0,6.0,on_trip,0.92,impression
46.2300803,6.1194177,1449375656595,495.0,0.0,4.0,4.0,on_trip,0.92,tap
46.2300803,6.1194177,1449375656595,495.0,0.0,4.0,4.0,on_trip,0.92,lifecycle
46.2300803,6.1194177,1449375656595,495.0,0.0,4.0,4.0,open,0.92,impression
46.2300763,6.1194218,1449375659584,496.0,0.0,3.0,3.0,open,0.92,impression
46.2300763,6.1194218,1449375659584,496.0,0.0,3.0,3.0,open,0.92,tap
46.2300798,6.1194276,1449375661569,497.0,0.0,3.0,3.0,open,0.92,impression
46.2300829,6.119433,1449375672594,499.0,0.0,4.0,4.0,open,0.92,tap
46.2300832,6.1194333,1449375675581,499.0,0.0,4.0,4.0,open,0.92,tap
46.2300832,6.1194333,1449375675581,499.0,0.0,4.0,4.0,open,0.92,impression
46.2305456,6.1199186,1449375737595,503.0,0.9291394,4.0,4.0,open,0.91,impression
46.2298728,6.1160875,1449375796588,488.0,10.67394,3.9,3.9,open,0.91,impression
46.2287923,6.1150316,1449375809587,485.0,11.440279,3.0,3.0,open,0.91,lifecycle
46.2282235,6.1144468,1449375825581,486.0,7.2566247,4.0,4.0,open,0.91,lifecycle
46.2282235,6.1144468,1449375825581,486.0,7.2566247,4.0,4.0,open,0.9,impression
46.2280471,6.1142692,1449375828559,485.0,8.62047,3.9,3.9,open,0.9,lifecycle
46.2237147,6.1135092,1449375903829,480.0,11.300637,3.0,3.0,open,0.9,lifecycle
46.2237147,6.1135092,1449375903829,480.0,11.300637,3.0,3.0,open,0.9,impression
46.2208405,6.120981,1449375970583,492.0,11.800271,4.0,4.0,open,0.9,impression
46.2173612,6.1269804,1449376026582,473.0,12.046979,4.0,4.0,open,0.9,impression
46.2146399,6.1300405,1449376083576,461.0,0.31400636,6.0,6.0,open,0.9,impression
46.2135914,6.1291302,1449376143597,459.0,10.750912,10.0,10.0,open,0.9,impression
46.2085442,6.126884,1449376203594,475.0,6.7603626,7.0,7.0,open,0.89,impression
46.205825,6.1321164,1449376265604,453.0,2.5809493,3.0,3.0,open,0.89,impression
46.2062258,6.1372355,1449376325593,436.0,13.150243,3.0,3.0,open,0.89,impression
46.2042122,6.1398153,1449376384573,431.0,0.0,5.0,5.0,open,0.89,impression
46.1997342,6.1396991,1449376446579,430.0,12.390199,3.9,3.9,open,0.88,impression
46.1964275,6.1404472,1449376506564,428.0,0.0,4.0,4.0,open,0.88,impression
46.1964269,6.1404471,1449376516563,428.0,0.0,3.9,3.9,open,0.88,lifecycle
46.1964121,6.1404753,1449376526592,430.0,1.8595161,4.0,4.0,open,0.88,lifecycle
46.1964121,6.1404753,1449376526592,430.0,1.8595161,4.0,4.0,open,0.88,impression
46.1952202,6.1451085,1449376586589,422.0,7.661279,3.9,3.9,open,0.88,impression
46.1928926,6.1470172,1449376646582,430.0,10.40212,3.9,3.9,open,0.87,impression
46.1886262,6.1445744,1449376705596,426.0,9.086363,4.0,4.0,open,0.87,impression
46.1853023,6.1461647,1449376767568,429.0,6.2325997,3.0,3.0,open,0.88,impression
46.1814139,6.1436585,1449376825589,434.0,10.374054,4.0,4.0,open,0.88,impression
46.1800493,6.1389631,1449376886585,436.0,1.0600471,3.9,3.9,open,0.89,impression
46.1777902,6.1349044,1449376947576,446.0,12.553757,4.0,4.0,open,0.89,impression
46.1763048,6.1320516,1449377006587,444.0,0.0,3.9,3.9,open,0.89,impression
46.1763068,6.1320522,1449377065605,444.0,0.0,3.0,3.0,open,0.89,impression
46.1763056,6.1320525,1449377127589,444.0,0.0,3.0,3.0,open,0.89,impression
46.1763077,6.1320506,1449377186576,444.0,0.0,3.9,3.9,open,0.89,impression
46.1763104,6.1320517,1449377245589,444.0,0.0,3.0,3.0,open,0.89,impression
46.1763134,6.1320525,1449377305558,444.0,0.0,3.0,3.0,open,0.88,impression
46.1762822,6.1321021,1449377367581,443.0,0.0,5.0,5.0,open,0.88,impression
46.1762794,6.1321042,1449377425586,442.0,0.0,7.0,7.0,open,0.88,impression
46.1762713,6.1320993,1449377487590,443.0,0.0,11.0,11.0,open,0.88,impression
46.1762688,6.1320996,1449377546553,443.0,0.0,4.0,4.0,open,0.88,impression
46.1762663,6.1320987,1449377607581,442.0,0.0,4.0,4.0,open,0.87,impression
46.1762653,6.1321007,1449377665589,442.0,0.0,3.9,3.9,open,0.87,impression
46.1762616,6.1320988,1449377727576,442.0,0.0,4.0,4.0,open,0.87,impression
46.1756098,6.1314583,1449377757563,443.0,8.770092,3.9,3.9,open,0.87,lifecycle
46.1747644,6.129309,1449377783587,448.0,8.330294,3.9,3.9,open,0.87,lifecycle
46.1751434,6.1292637,1449377787560,446.0,11.293984,4.0,4.0,open,0.87,impression
46.1792307,6.1289282,1449377847589,432.0,10.025433,4.0,4.0,open,0.88,impression
46.1863941,6.128478,1449377905596,429.0,11.38,4.0,4.0,open,0.88,impression
46.1872646,6.1284723,1449377965588,435.0,6.474828,7.0,7.0,open,0.89,impression
46.1862071,6.1223122,1449378025575,440.0,11.923288,4.0,4.0,open,0.89,impression
46.1822235,6.1173786,1449378087574,441.0,12.180694,3.9,3.9,open,0.9,impression
46.1832307,6.113604,1449378147567,451.0,0.0,3.9,3.9,open,0.9,impression
46.1832321,6.1136006,1449378205582,451.0,0.0,3.9,3.9,open,0.91,impression
46.1832313,6.1135983,1449378267570,451.0,0.0,3.9,3.9,open,0.91,impression
46.1832432,6.1135985,1449378325586,450.0,0.0,3.9,3.9,open,0.92,impression
46.1852347,6.1106967,1449378387578,466.0,5.1700873,3.9,3.9,open,0.92,impression
46.1863548,6.1076035,1449378447555,471.0,10.610042,3.9,3.9,open,0.93,impression
46.1847857,6.1024645,1449378507571,476.0,0.0,4.0,4.0,open,0.93,impression
46.1847178,6.1030239,1449378565576,474.0,5.455731,3.9,3.9,open,0.94,impression
46.1847455,6.1033301,1449378625577,474.0,0.0,4.0,4.0,open,0.94,impression
46.1851227,6.1038748,1449378685577,475.0,5.2934113,3.9,3.9,open,0.94,impression
46.1848258,6.1025635,1449378715575,478.0,1.8848077,4.0,4.0,dispatching,0.94,impression
46.1848597,6.1026244,1449378721552,479.0,0.64031243,5.0,5.0,dispatching,0.94,tap
46.1848597,6.1026244,1449378721552,479.0,0.64031243,5.0,5.0,accepted,0.95,impression
46.1848597,6.1026244,1449378721552,479.0,0.64031243,5.0,5.0,accepted,0.95,tap
46.1847977,6.1025536,1449378725552,480.0,3.0761175,4.0,4.0,accepted,0.95,lifecycle
46.1847977,6.1025536,1449378725552,480.0,3.0761175,4.0,4.0,accepted,0.95,impression
46.1808514,6.1191523,1449378941576,444.0,8.01,3.9,3.9,accepted,0.95,tap
46.1808514,6.1191523,1449378941576,444.0,8.01,3.9,3.9,accepted,0.95,lifecycle
46.1806781,6.1190247,1449378944559,443.0,6.66003,3.0,3.0,arrived,0.95,impression
46.1805612,6.1189495,1449378947554,443.0,3.602721,3.9,3.9,arrived,0.95,impression
46.1804285,6.1187588,1449379005593,449.0,0.0,3.9,3.9,arrived,0.96,tap
46.1804285,6.1187588,1449379005593,449.0,0.0,3.9,3.9,arrived,0.96,impression
46.1804262,6.1187686,1449379123581,450.0,0.0,3.9,3.9,on_trip,0.96,tap
46.1804262,6.1187686,1449379126562,450.0,0.0,3.0,3.0,on_trip,0.96,impression
46.1804262,6.1187685,1449379130587,450.0,0.0,3.0,3.0,on_trip,0.97,tap
46.1804262,6.1187685,1449379130587,450.0,0.0,3.0,3.0,on_trip,0.97,impression
46.1804262,6.1187685,1449379130587,450.0,0.0,3.0,3.0,on_trip,0.97,lifecycle
46.1916781,6.1121747,1449379330588,465.0,0.0,3.0,3.0,on_trip,0.97,tap
46.1916781,6.1121747,1449379330588,465.0,0.0,3.0,3.0,on_trip,0.97,lifecycle
46.1916781,6.1121747,1449379330588,465.0,0.0,3.0,3.0,on_trip,0.97,impression
46.1916881,6.1121747,1449379333556,466.0,0.0,4.0,4.0,on_trip,0.97,impression
46.1916893,6.1121733,1449379335568,466.0,0.0,3.0,3.0,on_trip,0.97,tap
46.191857,6.1121428,1449379343572,466.0,6.600068,4.0,4.0,on_trip,0.97,tap
46.191857,6.1121428,1449379343572,466.0,6.600068,4.0,4.0,on_trip,0.97,impression
46.2307902,6.1092816,1449379826577,477.0,0.0,3.0,3.0,on_trip,0.99,tap
46.2307902,6.1092816,1449379826577,477.0,0.0,3.0,3.0,open,0.99,impression
46.2307902,6.1092816,1449379826577,477.0,0.0,3.0,3.0,open,0.99,tap
46.2307901,6.1092816,1449379828693,0.0,0.0,4.9,4.9,open,0.99,impression
46.2307898,6.1092816,1449379833578,477.0,0.0,3.9,3.9,open,0.99,tap
46.2307898,6.1092816,1449379833578,477.0,0.0,3.9,3.9,open,0.99,impression
46.230746,6.1092288,1449379836553,477.0,2.7613401,3.0,3.0,open,0.99,impression
46.2281365,6.104936,1449379896589,469.0,11.940942,4.0,4.0,open,0.99,impression
46.2280144,6.1046731,1449379898587,468.0,12.102,3.0,3.0,open,0.99,lifecycle
46.2246966,6.1000066,1449379952570,473.0,9.790128,3.0,3.0,open,0.99,lifecycle
46.2245614,6.0998525,1449379954579,474.0,8.833538,3.0,3.0,open,0.99,impression
46.221158,6.096734,1449380011576,469.0,11.140221,4.0,4.0,open,0.99,impression
46.2189052,6.0955278,1449380072586,467.0,0.0,3.0,3.0,open,0.99,impression
46.2140852,6.1023939,1449380133578,461.0,13.20668,3.9,3.9,open,1.0,impression
46.2112702,6.1086552,1449380193577,474.0,0.0,3.9,3.9,open,1.0,impression
46.206387,6.1098537,1449380252585,473.0,12.790141,3.0,3.0,open,1.0,impression
46.1982291,6.1113046,1449380314589,463.0,14.640167,3.0,3.0,open,1.0,impression
46.1914057,6.11209,1449380371578,470.0,13.010553,3.9,3.9,open,1.0,impression
46.1877471,6.1117891,1449380433580,477.0,11.670415,5.0,5.0,open,1.0,impression
46.1851749,6.1039782,1449380491577,481.0,9.78,4.0,4.0,open,1.0,impression
46.1846713,6.1031399,1449380551862,0.0,0.0,6.863,6.863,open,1.0,impression
46.1846111,6.1032255,1449380612579,475.0,0.0,3.0,3.0,open,1.0,impression
46.1846259,6.1031314,1449380632583,473.0,0.5458938,3.0,3.0,offline,1.0,tap
46.1846259,6.1031314,1449380632583,473.0,0.5458938,3.0,3.0,offline,1.0,lifecycle
46.1846259,6.1031314,1449380632583,473.0,0.5458938,3.0,3.0,offline,1.0,impression
46.1846259,6.1031314,1449380632583,473.0,0.5458938,3.0,3.0,offline,0.99,tap
46.1846259,6.1031314,1449380632583,473.0,0.5458938,3.0,3.0,offline,0.99,impression
46.1846259,6.1031314,1449380632583,473.0,0.5458938,3.0,3.0,offline,0.99,lifecycle
46.1858814,6.1117969,1449429863403,0.0,0.0,20.727,20.727,offline,0.74,impression
46.1858814,6.1117969,1449429863403,0.0,0.0,20.727,20.727,offline,0.74,custom
46.1858814,6.1117969,1449429863403,0.0,0.0,20.727,20.727,offline,0.74,tap
46.1858814,6.1117969,1449429863403,0.0,0.0,20.727,20.727,offline,0.73,lifecycle
46.1858814,6.1117969,1449429863403,0.0,0.0,20.727,20.727,offline,0.73,impression
46.1858814,6.1117969,1449429863403,0.0,0.0,20.727,20.727,offline,0.73,tap
46.1858696,6.1117972,1449430384936,0.0,0.0,21.242,21.242,\N,0.71,lifecycle
46.1858696,6.1117972,1449430384936,0.0,0.0,21.242,21.242,\N,0.71,impression
46.1858696,6.1117972,1449430384936,0.0,0.0,21.242,21.242,\N,0.71,tap
46.1878918,6.1098179,1449468603779,0.0,0.0,1299.999,1299.999,offline,0.58,impression
46.1869232,6.111659,1449468617467,0.0,0.0,43.0,43.0,offline,0.58,impression
46.1869232,6.111659,1449468617467,0.0,0.0,43.0,43.0,offline,0.58,custom
46.1869232,6.111659,1449468617467,0.0,0.0,43.0,43.0,offline,0.58,tap
46.1869232,6.111659,1449468617467,0.0,0.0,43.0,43.0,open,0.58,tap
46.1869565,6.1121544,1449468636771,552.0,1.0324727,6.0,6.0,open,0.58,tap
46.1869565,6.1121544,1449468636771,552.0,1.0324727,6.0,6.0,open,0.58,impression
46.186949,6.1120394,1449468652775,550.0,0.0,5.0,5.0,open,0.58,tap
46.186949,6.1120394,1449468652775,550.0,0.0,5.0,5.0,open,0.58,impression
46.1869484,6.1120402,1449468654778,550.0,0.0,6.0,6.0,open,0.58,impression
46.1879217,6.1127104,1449468713784,487.0,1.44,4.0,4.0,open,0.59,impression
46.1888917,6.1155892,1449468773801,479.0,8.873809,4.0,4.0,open,0.59,impression
46.1898933,6.1184557,1449468831807,472.0,0.0,3.9,3.9,open,0.6,impression
46.1917557,6.1211695,1449468891803,474.0,8.684843,3.9,3.9,open,0.6,impression
46.1950839,6.1265919,1449468953783,451.0,11.207501,3.9,3.9,open,0.61,impression
46.1985607,6.1277315,1449469013805,424.0,0.0,3.0,3.0,open,0.61,impression
46.1985595,6.1277404,1449469073807,425.0,0.0,3.9,3.9,open,0.62,impression
46.1982134,6.1318724,1449469131802,432.0,10.737084,4.0,4.0,open,0.63,impression
46.1950025,6.1376173,1449469193801,431.0,8.460213,3.9,3.9,open,0.63,impression
46.1938033,6.139648,1449469251819,430.0,0.0,4.0,4.0,open,0.64,impression
46.190084,6.1417396,1449469311809,426.0,8.310488,3.9,3.9,open,0.65,impression
46.1882143,6.142634,1449469373784,435.0,6.2507997,3.9,3.9,open,0.65,impression
46.1863569,6.1466013,1449469433801,432.0,10.332134,3.9,3.9,open,0.66,impression
46.1848575,6.1486804,1449469493813,440.0,10.261233,3.9,3.9,open,0.67,impression
46.1827096,6.1520811,1449469551814,438.0,9.3403425,3.9,3.9,open,0.67,impression
46.181379,6.145991,1449469611821,438.0,0.0,3.9,3.9,open,0.68,impression
46.1823755,6.1451144,1449469665781,438.0,6.642718,4.0,4.0,open,0.69,lifecycle
46.1837326,6.1455177,1449469691800,445.0,0.6627217,7.0,7.0,open,0.69,lifecycle
46.1837326,6.1455177,1449469691800,445.0,0.6627217,7.0,7.0,open,0.69,impression
46.1868798,6.1467237,1449469751812,430.0,3.270061,3.9,3.9,open,0.69,impression
46.1875886,6.1479552,1449469809809,435.0,2.9504237,4.0,4.0,open,0.7,impression
46.1927908,6.1504018,1449469871797,437.0,8.470148,4.0,4.0,open,0.71,impression
46.1917583,6.1532199,1449469931819,464.0,5.7872705,3.9,3.9,open,0.71,impression
46.1892882,6.1565447,1449469991802,476.0,6.79619,4.0,4.0,open,0.72,impression
46.1877292,6.1585799,1449470039808,475.0,0.0,3.9,3.9,open,0.72,tap
46.1877292,6.1585799,1449470039808,475.0,0.0,3.9,3.9,open,0.72,impression
46.1877267,6.158575,1449470043799,473.0,0.0,3.9,3.9,open,0.72,tap
46.1877267,6.158575,1449470043799,473.0,0.0,3.9,3.9,open,0.72,impression
46.1906483,6.1621541,1449470103808,469.0,6.3534713,4.0,4.0,open,0.73,impression
46.1907691,6.1622901,1449470163813,471.0,0.0,3.9,3.9,open,0.73,impression
46.1907691,6.1622906,1449470225801,471.0,0.0,3.9,3.9,open,0.74,impression
46.1907696,6.1622909,1449470285811,471.0,0.0,3.9,3.9,open,0.75,impression
46.1907698,6.1622898,1449470345807,472.0,0.0,3.9,3.9,open,0.75,impression
46.1907699,6.1622904,1449470405788,472.0,0.0,3.9,3.9,open,0.76,impression
46.1907708,6.162291,1449470465800,472.0,0.0,4.0,4.0,open,0.77,impression
46.1907715,6.1622904,1449470523797,472.0,0.0,3.9,3.9,open,0.77,impression
46.1910664,6.1626547,1449470585805,479.0,0.0,3.9,3.9,open,0.78,impression
46.192124,6.1637569,1449470645797,471.0,0.0,3.9,3.9,open,0.78,impression
46.1921108,6.1637707,1449470649795,471.0,0.0,3.9,3.9,accepted,0.78,impression
46.1921001,6.1637661,1449470653771,471.0,0.0,3.9,3.9,accepted,0.78,tap
46.1921001,6.1637661,1449470653771,471.0,0.0,3.9,3.9,accepted,0.78,impression
46.1920986,6.1637672,1449470655774,471.0,0.0,3.9,3.9,accepted,0.78,tap
46.1920986,6.1637672,1449470655774,471.0,0.0,3.9,3.9,accepted,0.78,impression
46.1920985,6.1637676,1449470658446,0.0,0.0,11.794,11.794,accepted,0.79,lifecycle
46.1920985,6.1637676,1449470658446,0.0,0.0,11.794,11.794,accepted,0.79,impression
46.1920985,6.1637676,1449470658446,0.0,0.0,11.794,11.794,accepted,0.79,tap
46.1964406,6.1637057,1449470745795,459.0,7.0428405,4.0,4.0,accepted,0.79,tap
46.1964406,6.1637057,1449470745795,459.0,7.0428405,4.0,4.0,accepted,0.79,lifecycle
46.1966016,6.1638287,1449470748808,458.0,6.871048,6.0,6.0,accepted,0.79,impression
46.1966126,6.1638274,1449470751782,457.0,0.37589893,5.0,5.0,accepted,0.79,tap
46.1966126,6.1638274,1449470751782,457.0,0.37589893,5.0,5.0,accepted,0.79,impression
46.1966015,6.1638434,1449470753777,458.0,0.29427877,6.0,6.0,accepted,0.82,lifecycle
46.1966015,6.1638434,1449470753777,458.0,0.29427877,6.0,6.0,accepted,0.82,impression
46.2035,6.1605377,1449471053795,436.0,0.42011905,8.0,8.0,accepted,0.82,tap
46.2035,6.1605377,1449471053795,436.0,0.42011905,8.0,8.0,accepted,0.82,lifecycle
46.2035,6.1605377,1449471053795,436.0,0.42011905,8.0,8.0,accepted,0.82,impression
46.2034944,6.1605501,1449471056801,435.0,0.0,6.0,6.0,accepted,0.82,impression
46.2035371,6.1605855,1449471061803,436.0,2.3249946,4.0,4.0,arrived,0.82,lifecycle
46.2035371,6.1605855,1449471061803,436.0,2.3249946,4.0,4.0,arrived,0.82,impression
46.2039816,6.1599608,1449471101795,440.0,0.0,3.9,3.9,arrived,0.82,tap
46.2039816,6.1599608,1449471101795,440.0,0.0,3.9,3.9,arrived,0.82,lifecycle
46.2039816,6.1599608,1449471101795,440.0,0.0,3.9,3.9,arrived,0.82,impression
46.2039754,6.1599513,1449471104809,441.0,0.0,3.0,3.0,arrived,0.82,impression
46.2039643,6.1599454,1449471285806,442.0,0.0,9.0,9.0,arrived,0.84,tap
46.2039643,6.1599454,1449471285806,442.0,0.0,9.0,9.0,arrived,0.84,impression
46.2039643,6.1599453,1449471288797,442.0,0.0,9.0,9.0,arrived,0.84,tap
46.2039642,6.1599452,1449471291775,442.0,0.0,9.0,9.0,arrived,0.85,lifecycle
46.2039642,6.1599452,1449471291775,442.0,0.0,9.0,9.0,arrived,0.85,impression
46.2039634,6.1599429,1449471434821,442.0,0.0,9.0,9.0,arrived,0.85,tap
46.2039634,6.1599429,1449471434821,442.0,0.0,9.0,9.0,arrived,0.85,lifecycle
46.2039634,6.1599429,1449471434821,442.0,0.0,9.0,9.0,arrived,0.85,impression
46.2039635,6.1599429,1449471437813,442.0,0.0,9.0,9.0,arrived,0.85,impression
46.2039634,6.1599428,1449471442793,442.0,0.0,9.0,9.0,on_trip,0.85,tap
46.2039634,6.1599428,1449471442793,442.0,0.0,9.0,9.0,on_trip,0.85,impression
46.2039629,6.1599424,1449471468810,442.0,0.0,9.0,9.0,on_trip,0.86,impression
46.2039629,6.1599424,1449471468810,442.0,0.0,9.0,9.0,on_trip,0.94,impression
46.2039629,6.1599424,1449471471777,442.0,0.0,9.0,9.0,on_trip,0.94,tap
46.2039629,6.1599424,1449471471777,442.0,0.0,9.0,9.0,on_trip,0.94,impression
46.2039629,6.1599424,1449471473776,442.0,0.0,9.0,9.0,on_trip,0.94,lifecycle
46.2039629,6.1599424,1449471473776,442.0,0.0,9.0,9.0,on_trip,0.94,impression
46.1887352,6.1295966,1449472682786,434.0,0.0,3.0,3.0,on_trip,0.94,tap
46.1887352,6.1295966,1449472682786,434.0,0.0,3.0,3.0,on_trip,0.94,lifecycle
46.1887352,6.1295966,1449472682786,434.0,0.0,3.0,3.0,on_trip,0.94,impression
46.1887374,6.1295978,1449472685779,433.0,0.0,3.0,3.0,on_trip,0.94,impression
46.1887374,6.1295978,1449472685779,433.0,0.0,3.0,3.0,on_trip,0.94,tap
46.1887413,6.129599,1449472687790,433.0,0.0,3.0,3.0,open,0.94,impression
46.1887413,6.129599,1449472687790,433.0,0.0,3.0,3.0,open,0.94,tap
46.1887438,6.1296075,1449472690765,434.0,0.0,3.9,3.9,open,0.94,tap
46.1887438,6.1296075,1449472690765,434.0,0.0,3.9,3.9,open,0.94,impression
46.1887436,6.1296052,1449472692770,434.0,0.0,3.9,3.9,open,0.94,tap
46.1887436,6.1296052,1449472692770,434.0,0.0,3.9,3.9,open,0.94,impression
46.1887505,6.1295938,1449472700799,434.0,0.7702597,3.9,3.9,dispatching,0.94,impression
46.1887658,6.1295919,1449472703769,436.0,0.67446274,4.0,4.0,accepted,0.94,impression
46.188752,6.1295962,1449472705777,438.0,0.9464143,4.0,4.0,accepted,0.94,tap
46.188752,6.1295962,1449472705777,438.0,0.9464143,4.0,4.0,accepted,0.94,impression
46.1887562,6.1296022,1449472708445,0.0,0.0,12.791,12.791,accepted,0.95,tap
46.1887562,6.1296022,1449472708445,0.0,0.0,12.791,12.791,accepted,0.95,impression
46.1887562,6.1296022,1449472708445,0.0,0.0,12.791,12.791,accepted,0.95,lifecycle
46.1934429,6.1280881,1449472943782,429.0,4.0227976,4.0,4.0,accepted,0.95,tap
46.1934429,6.1280881,1449472943782,429.0,4.0227976,4.0,4.0,accepted,0.95,lifecycle
46.1935081,6.1280788,1449472946772,430.0,1.6552945,5.0,5.0,accepted,0.96,impression
46.1935359,6.1280709,1449472948867,430.0,1.510033,5.0,5.0,accepted,0.96,impression
46.1935359,6.1280709,1449472948867,430.0,1.510033,5.0,5.0,accepted,0.96,tap
46.1935516,6.1280512,1449472953777,432.0,0.0,7.0,7.0,open,0.97,lifecycle
46.1935516,6.1280512,1449472953777,432.0,0.0,7.0,7.0,open,0.97,impression
46.1960266,6.1280726,1449473285773,430.0,0.0,3.0,3.0,open,0.97,lifecycle
46.1960266,6.1280726,1449473285773,430.0,0.0,3.0,3.0,open,0.97,impression
46.1960266,6.1280726,1449473285773,430.0,0.0,3.0,3.0,open,0.97,tap
46.1961545,6.1280853,1449473341793,428.0,0.0,3.9,3.9,open,0.97,tap
46.1961545,6.1280853,1449473341793,428.0,0.0,3.9,3.9,open,0.97,impression
46.1961548,6.1280857,1449473351791,428.0,0.0,3.9,3.9,open,0.97,lifecycle
46.196155,6.1280862,1449473365767,428.0,0.0,4.0,4.0,open,0.97,lifecycle
46.196155,6.1280861,1449473369764,428.0,0.0,4.0,4.0,open,0.97,lifecycle
46.1961551,6.1280861,1449473375770,428.0,0.0,4.0,4.0,open,0.97,lifecycle
46.1961551,6.128086,1449473383764,428.0,0.0,3.9,3.9,open,0.97,lifecycle
46.1961551,6.128086,1449473383764,428.0,0.0,3.9,3.9,open,0.97,tap
46.1961551,6.128086,1449473383764,428.0,0.0,3.9,3.9,open,0.97,impression
46.1961552,6.1280858,1449473387764,428.0,0.0,4.0,4.0,open,0.97,tap
46.1961552,6.1280858,1449473387764,428.0,0.0,4.0,4.0,open,0.97,impression
46.1961552,6.1280857,1449473389783,428.0,0.0,4.0,4.0,open,0.97,impression
46.1963553,6.1281029,1449473397782,430.0,4.39329,4.0,4.0,open,0.97,tap
46.1963553,6.1281029,1449473397782,430.0,4.39329,4.0,4.0,open,0.97,impression
46.1966932,6.1280946,1449473458804,426.0,0.0,3.9,3.9,open,0.98,impression
46.196693,6.1280945,1449473466790,426.0,0.0,3.9,3.9,open,0.98,tap
46.196693,6.1280945,1449473466790,426.0,0.0,3.9,3.9,open,0.98,impression
46.196693,6.1280946,1449473480785,426.0,0.0,3.9,3.9,open,0.98,tap
46.196693,6.1280946,1449473480785,426.0,0.0,3.9,3.9,open,0.98,impression
46.1966967,6.1280934,1449473484771,425.0,0.71568143,3.9,3.9,open,0.98,tap
46.1967145,6.128091,1449473486784,426.0,1.1107205,3.9,3.9,open,0.98,impression
46.1967833,6.1280773,1449473492786,427.0,1.3400373,3.9,3.9,open,0.98,tap
46.1967833,6.1280773,1449473492786,427.0,1.3400373,3.9,3.9,open,0.98,impression
46.1968233,6.128063,1449473502790,428.0,0.6609841,3.9,3.9,open,0.98,tap
46.1968233,6.128063,1449473502790,428.0,0.6609841,3.9,3.9,open,0.98,impression
46.1968779,6.1280522,1449473561813,434.0,0.0,3.9,3.9,open,0.98,impression
46.1972138,6.1279195,1449473611802,435.0,0.7006425,3.9,3.9,dispatching,0.98,impression
46.1972188,6.1279245,1449473617795,435.0,0.0,3.9,3.9,accepted,0.98,tap
